Score			Page ID
0.0010463123494906094			10528114
0.0010458827174792374			7853720
0.001043391388419674			10609670
0.0010343156117477359			7763336
0.001025081054359255			8075646
0.0010208504837973503			11889238
0.0010196838307408459			11045665
0.0010140525326074708			7695621
0.0010035410582101354			10454160
0.0009999188491722822			8725748
0.000997848783670175			7944299
0.0009940963654892093			11535112
0.000991395685197175			11848621
0.0009909987111009308			10194255
0.000989948302069103			9831995
0.0009885322142243504			8846238
0.0009865663672411725			8596269
0.0009761712179989143			10489042
0.0009740670811501824			7534068
0.0009736650898075818			9539409
0.0009715691715093068			11553277
0.0009688554213272395			10050959
0.0009561793008516031			7654070
0.0009560231228422553			8631862
0.0009543636360902066			10712207
0.0009476885726858071			7891887
0.0009374196383211898			11041282
0.000929855261611888			9347936
0.0009231627455768083			11058789
0.0009200826262775269			9572586
0.0009171791183041837			7884953
0.0009120933376279938			9222173
0.0009046837328134451			9678319
0.0009009470946568923			8841664
0.0009000393082959849			7721816
0.0008971481907035975			9678311
0.0008953381489514075			10765057
0.0008941697862748419			12944519
0.0008891616451254034			9572591
0.0008871556555042524			8731381
0.0008838986489513346			11302074
0.0008758765701692741			9647302
0.0008715049248417156			11844476
0.0008694855752624714			10369830
0.0008660841005348314			11285089
0.0008631458150938566			11076057
0.0008628923908711655			8791246
0.0008620449731358341			7703749
0.0008620160795749867			11129109
0.000858152038234215			8203459
0.0008555518025385023			11493026
0.0008509582285356324			8833436
0.0008466929940520842			12581338
0.0008318221323166915			11212354
0.0008287939026597065			10500259
0.0008229417108378644			7970216
0.0008188912854695213			12901842
0.0008136848435179639			9447442
0.0008119042894365271			7841371
0.0008090237734190806			7964823
0.0008038747124848906			10559561
0.0008022497372866912			9562467
0.0007994179099796975			7818244
0.000799099341173618			8825898
0.000794068133387297			11741391
0.0007940033656960451			7615568
0.0007867435065432243			10411671
0.0007831840442944261			8624078
0.0007756738453224835			11125748
0.0007742202455022044			8525796
0.0007697138609823055			11596149
0.0007692398741245576			12788204
0.0007684012824153656			8652146
0.0007658442809049333			9916507
0.0007656514256803251			10436115
0.0007656514256803251			10411341
0.0007654310124388654			11325345
0.0007629554971503368			12552038
0.0007613412839171827			8993481
0.0007583292267098545			9341576
0.000757503190090678			11016543
0.0007569786698489237			9823831
0.0007527500334885893			11482130
0.0007462774047530912			11122341
0.0007461423299787465			10944562
0.0007454620807820704			7579137
0.0007451489722746248			10939571
0.0007390217730876297			11145984
0.0007380248845731795			8825894
0.0007365588392274935			7951679
0.0007343446844952793			10364643
0.0007332766332749814			8624076
0.0007326448305662446			7824144
0.0007325691119746198			8811505
0.0007323662837604825			9785148
0.0007316816862506043			11476599
0.0007311979141526643			10912918
0.0007212838175156065			8980016
0.0007204562021199972			8875468
0.0007204562021199972			11483304
0.0007183943352734113			8711797
0.0007172221120658974			7729825
0.0007161259420292556			11835377
0.0007148979162438738			9718053
0.0007129291262933962			8644745
0.0007112120378482271			8618665
0.0007053730577912546			8047278
0.0007019751121968643			9340872
0.0007017926669449482			8624097
0.0006986617417339534			9398632
0.0006985387950327694			8872415
0.0006984736067993189			8804040
0.000697385189270571			9461617
0.000697385189270571			7592957
0.0006954624197346264			9482681
0.0006934902917850936			9576554
0.0006924569849911522			9121705
0.0006912255763461754			12095653
0.0006912255763461754			12167762
0.0006911402011952712			10910426
0.0006884583336302856			10487843
0.0006870638808762823			11743999
0.0006865591312029385			10487842
0.0006862406230553739			7972031
0.0006853653301892115			7814023
0.0006829417262217321			10626834
0.0006821704151426179			7617191
0.0006819150915710183			9218645
0.0006809876022656048			10668702
0.000680235283366606			8128961
0.0006802349888188162			12232782
0.0006801866787459743			9484353
0.0006782803229666928			9651008
0.000678190259196615			10502286
0.000678190259196615			9886074
0.0006767625991818655			12015813
0.0006760526241833674			7951676
0.0006756302547222142			9181358
0.0006755464691197105			8624080
0.0006743071418470507			9178861
0.0006741720621908578			11807900
0.000671164461904793			10867209
0.0006703763312039504			11416775
0.0006692714542000904			10559559
0.0006681948629227265			10634455
0.0006680638845377974			9030704
0.0006609719071543149			8993483
0.0006596557612943737			8977148
0.0006583726483026683			9153464
0.0006567936705867076			8980023
0.0006565212729200919			9292870
0.0006562608853695011			10381540
0.0006546798507839833			8858181
0.0006526409557490896			11676291
0.0006524754027887076			9057170
0.0006456719894009187			8830319
0.0006447791530165688			11273064
0.0006442962956696683			9696068
0.0006397388378070451			10840275
0.0006397002606755325			9098525
0.0006388391703689611			12049183
0.000638064440915656			9148246
0.0006374889995324237			9831633
0.000637080917813137			9051750
0.0006343199394613459			8592548
0.00063349103721025			9129722
0.0006331142617925147			9221969
0.0006326216884632284			10364641
0.0006311440866560946			9880043
0.0006305398731484034			9018389
0.0006300773631850541			9467014
0.0006283969430645369			8846237
0.0006279819155779278			7611715
0.0006270998277001853			9302273
0.0006268511264886991			10653281
0.0006238252935634498			9221977
0.0006214203930507095			11071064
0.0006213089347213062			10213175
0.0006193410542492885			9876966
0.0006178595247771976			8622392
0.0006168453337856149			8177532
0.0006153729252453012			8940294
0.000614440151347808			12392781
0.0006123297226509742			11816788
0.0006121684676729051			10208640
0.0006115446802644663			9637403
0.0006112633469913765			8692753
0.0006106460825943453			10936884
0.0006105278905565749			7566652
0.000608185721958105			9633759
0.0006075215110416988			12117549
0.0006072367815120017			10214736
0.000607145128328964			9772023
0.0006064742921000761			8741397
0.0006029511462046245			10867779
0.0006008870384726186			9482248
0.0006000936223862165			9990558
0.0005977108890353772			12182886
0.0005946220958870645			7824200
0.0005941242990717913			9350853
0.0005936205250880398			9052712
0.0005912566618494098			11113336
0.0005906056313514415			8618855
0.0005871453554595646			11343837
0.000585380054111787			7977635
0.0005845727535651786			11447827
0.0005843824936838325			10668703
0.0005841431816585544			8733730
0.0005835182212407857			7550352
0.0005825322781551217			8313935
0.0005821788516307272			9848808
0.0005816420314660027			9621997
0.0005799475149053355			12657895
0.0005793396582148025			12011307
0.0005781461962836972			9822164
0.0005777684502885414			7696609
0.0005777684502885414			7710373
0.0005752957610018914			9701675
0.0005751124118696957			10027417
0.000574623885714676			8651641
0.000572395859539263			7847069
0.0005720832502908047			12607822
0.0005719556848774589			12536572
0.0005715712389780796			11936239
0.000571011409859572			11444802
0.0005694297778438528			7675243
0.0005688260653205325			10718322
0.0005680990168336819			8829725
0.000567497662593227			9486483
0.0005674692839192035			10322238
0.0005672389893406898			8161573
0.0005646324848351448			10369305
0.0005640239052428816			8710076
0.000562133743388393			7595642
0.0005593848973447309			9878186
0.0005586512256045546			11122949
0.000558340269821108			8872419
0.0005573482630177185			8826994
0.0005573482630177185			10746604
0.0005570279209598985			9751198
0.0005557673963444888			11173875
0.0005549142926797578			7816154
0.0005548488339631515			8915608
0.0005540046040189386			8572669
0.0005531711518182644			9863603
0.000553020613453452			10599773
0.0005507012198095291			12111863
0.0005507003229615159			9187933
0.0005506495056272447			11172628
0.0005504313587957213			9147408
0.0005487231429387114			7761390
0.0005485643520133603			11347179
0.0005482783978010374			9559926
0.0005482783978010374			7783963
0.0005469257266759742			14501024
0.0005465965375951147			10172880
0.0005458112998156953			9074396
0.0005454656522379914			9382479
0.0005454232603755205			10027548
0.0005444679932381911			10079962
0.0005444679932381911			7585009
0.0005443728223999839			8747858
0.0005443500135521236			8987775
0.0005438780192266497			12950448
0.0005438780192266497			11578777
0.0005436028646986165			8158175
0.0005436028646986165			12722493
0.0005435111810255937			10088051
0.0005432652397871707			8741132
0.0005420854940033769			7668835
0.0005418964317011818			11470958
0.0005414820844069941			11255440
0.0005407561656190922			8993489
0.0005403528722111304			10766901
0.0005392203882485406			11501342
0.0005392203882485406			12394840
0.0005392084069182533			7595656
0.0005373924452072465			12142731
0.000537120344235029			8171342
0.0005367031975869621			9369317
0.0005367031975869621			11305869
0.0005363117333705525			10625715
0.0005359771745375979			9366728
0.0005347426277562937			11358444
0.0005343439189523068			11778650
0.0005324330099175164			8309625
0.0005314003904691802			9506546
0.0005302519189357476			9225693
0.0005300961203118274			10558867
0.0005280894188756275			12417379
0.0005278684595907165			11716140
0.0005276324681374514			10961427
0.0005252696930700664			11804704
0.0005239598903335078			7672107
0.0005228665939203711			9470136
0.0005211923685363956			11578751
0.0005211923685363956			7542371
0.0005206030006285118			10071711
0.0005200359267342645			7525898
0.0005187003539701176			14507342
0.0005163841548923541			9549720
0.0005158590595931566			10430422
0.0005141814465237276			8848934
0.0005141814465237276			10818508
0.000513917892273536			10775884
0.0005135527971588115			12581343
0.000513013569064147			12135350
0.0005129849663812444			7639323
0.0005122236993812904			12214015
0.0005117870555725608			9631384
0.0005116470303995958			9327086
0.0005115849827405657			9003067
0.0005115849827405657			9831815
0.0005115849827405657			12480755
0.000510961688596801			10936877
0.0005080817795744114			14512715
0.0005077569302793442			12459519
0.000506740319789602			7755355
0.0005066902862586128			12411763
0.0005060001740281331			11068149
0.0005055246664887773			9733229
0.0005043289909064994			10910416
0.0005043289909064994			9017530
0.0005033583619956905			10494348
0.0005020567378471377			9665654
0.0005019775969447361			9386771
0.0005019775969447361			10880397
0.0005019775969447361			11447828
0.0005019775969447361			10078062
0.0005019775969447361			12584430
0.000501826235727992			10823584
0.0005013214405290847			11125144
0.000501189839581388			11715411
0.0005005770762239203			12552039
0.0005005138868667826			10501208
0.0005005138868667826			11711530
0.0004993800496120121			10354518
0.0004987240284274455			8530010
0.0004985702790171367			12123862
0.000497822890897786			11305015
0.0004976622174961351			11343827
0.0004976180144081133			10777685
0.0004965065793603359			10886308
0.000495224070795136			9566384
0.0004950568069822771			11732920
0.0004949201487518121			9100668
0.0004937165337020673			8620924
0.0004935224127760957			12468034
0.0004930014945988456			9791536
0.0004922188499321623			11408727
0.0004920503179202443			10643890
0.0004920503179202443			11166730
0.0004911698391292796			7898715
0.0004909577193967702			9494696
0.0004908676219770167			12459889
0.0004902296821899004			10567488
0.0004892972657225793			10811879
0.0004889092262824045			11436129
0.0004887991948465544			8730823
0.0004887991948465544			11769703
0.00048778013025079853			8624079
0.0004875604804764452			9129962
0.0004868781006364713			8624098
0.0004864262034834833			11378241
0.0004849680503138782			12433260
0.00048313073678766296			8993478
0.0004827063541554245			10525138
0.0004827063541554245			7605379
0.0004827063541554245			11143490
0.0004825602713200534			9520135
0.0004825102237423855			9853706
0.00048236952257823434			12163621
0.00048236952257823434			8816305
0.0004821569779120917			10490274
0.0004819472125620204			12658281
0.00048107311463542766			11576650
0.0004806222963940707			12147333
0.0004805899750224103			9536100
0.00048018916349384607			11032626
0.0004801750484303663			9329686
0.00047850730328792334			12226532
0.00047850730328792334			11920850
0.0004784854259567452			7937774
0.0004783300662510877			9349544
0.00047788679024264596			11157409
0.0004763198390953244			10030402
0.00047619384142169537			7715296
0.00047591897582440027			8086986
0.0004758351641906557			12614323
0.0004748900512676565			9147873
0.0004748900512676565			10835442
0.0004738793531935369			9067471
0.00047371058533700935			10027555
0.0004726627962859762			10366621
0.0004725981967368937			11303757
0.00047237235507942635			8782820
0.00047106013885006397			11320185
0.00047088586412282537			12668899
0.00047064044729583577			8544899
0.0004702958234856935			12226533
0.0004702958234856935			10671320
0.0004702958234856935			11005255
0.00046948310820532743			11458997
0.00046896470194864053			10766998
0.0004688999174920936			8762193
0.0004686139632797708			7846048
0.0004686139632797708			11120597
0.0004686139632797708			9292886
0.0004686139632797708			9074395
0.0004686139632797708			11240021
0.0004686139632797708			8618881
0.0004666461488615252			7566008
0.0004666461488615252			8951889
0.00046631159002857056			9597090
0.00046631159002857056			11378247
0.0004651829109096324			12807963
0.00046467833444327955			7802679
0.00046467833444327955			7664194
0.00046352189264114844			11293821
0.00046256032384995157			11591456
0.00046256032384995157			11377835
0.00046256032384995157			12541014
0.0004618583430437682			9804121
0.0004614011755127168			10369887
0.0004595433976486656			11790634
0.00045906524708176047			7810577
0.00045905518210457273			12392766
0.0004587206232716182			7676127
0.0004587206232716182			10920030
0.0004587206232716182			12393935
0.0004587206232716182			10656299
0.0004587206232716182			10867214
0.0004587206232716182			9875528
0.0004583374598180319			10541592
0.00045703876306569537			11354629
0.00045703876306569537			8058160
0.00045703876306569537			11710891
0.00045703876306569537			9213069
0.00045703876306569537			7969418
0.00045703876306569537			11311545
0.00045703876306569537			9622609
0.0004570000038360989			12077215
0.0004552353169339613			8786385
0.0004552353169339613			9224523
0.0004552353169339613			7876895
0.00045507094864744984			10592690
0.00045507094864744984			9523562
0.00045507094864744984			11711225
0.00045507094864744984			8674441
0.00045507094864744984			11060356
0.00045507094864744984			11556686
0.00045507094864744984			8558171
0.00045507094864744984			9169250
0.00045507094864744984			9547474
0.00045507094864744984			11721146
0.00045507094864744984			9786245
0.00045507094864744984			9471175
0.00045507094864744984			12212789
0.00045507094864744984			7944308
0.00045507094864744984			12957490
0.00045418435595976215			10601411
0.00045418435595976215			10891924
0.0004536235091697338			7574468
0.00045128732692995254			7765750
0.000451131500806791			11882744
0.000451131500806791			11376902
0.0004508217650499467			10430421
0.0004500977419196254			10587578
0.000449190026158794			10428074
0.00044829024803019394			11123940
0.00044820402506944983			9826113
0.00044820402506944983			11087768
0.0004481983449546493			11173876
0.0004468443279025744			9329691
0.0004467774060280366			10668705
0.0004454635628516201			11723294
0.0004454635628516201			7649988
0.0004454635628516201			12417380
0.0004454635628516201			8890929
0.0004454635628516201			10319883
0.0004454635628516201			12465441
0.0004454635628516201			8642164
0.0004454635628516201			7936253
0.0004454635628516201			10419818
0.0004454635628516201			11523146
0.0004454635628516201			11863377
0.0004454635628516201			11851296
0.0004454635628516201			8656944
0.0004454635628516201			12582468
0.0004454635628516201			11255448
0.0004454635628516201			12525890
0.0004454635628516201			12856536
0.0004454635628516201			9786612
0.0004454635628516201			10918055
0.0004454635628516201			12105373
0.0004454635628516201			11925775
0.0004454635628516201			9152721
0.0004454635628516201			11940690
0.0004454635628516201			8682150
0.0004454635628516201			10570512
0.0004454635628516201			8175773
0.0004454635628516201			10593304
0.0004454635628516201			11684904
0.0004454459645966238			12947160
0.00044399985277366656			7637575
0.00044399985277366656			9422368
0.0004422099943343295			9259370
0.00044205624492402076			10953177
0.00044205624492402076			12782345
0.0004404132315185389			8525799
0.00044005573117545906			10208278
0.0004392082439542541			12074828
0.0004380795895142765			10998477
0.0004373580197139244			8044413
0.00043699195528761395			12507771
0.00043699195528761395			12076977
0.00043699195528761395			12031891
0.0004357048158390463			9403708
0.0004355362838271283			8648892
0.0004355362838271283			7488135
0.00043493925548616507			8859062
0.00043493925548616507			12495082
0.00043493925548616507			11571321
0.00043493925548616507			9781520
0.0004345985047105612			8014966
0.00043191178608420396			10336256
0.00043178106546499015			12365882
0.00043178106546499015			11835370
0.00043178106546499015			10593300
0.0004315795265311571			9700655
0.0004307457652756803			7710374
0.0004307457652756803			8624094
0.0004307457652756803			9173910
0.0004307457652756803			9532343
0.0004302371716009387			12833577
0.00043020474899703725			9627181
0.0004296693738507116			11387943
0.0004295729831889438			9669695
0.00042927912426780196			9246676
0.00042927912426780196			8780111
0.00042890986059142635			12006218
0.0004288683635149498			11589913
0.0004269192712613703			7751846
0.00042662337040768277			10399868
0.0004261510884610342			10582625
0.0004260462372269374			11333435
0.00042497983541292295			9529753
0.0004247919829944362			8939277
0.00042455908054231167			11443731
0.00042436437702101466			9521254
0.0004241082623009547			9812182
0.00042375223463341063			9593678
0.00042375223463341063			10360679
0.00042278105017186536			11904138
0.0004225815717427155			7473659
0.00042174382183333937			10025785
0.00042174382183333937			10771168
0.00042173736841792225			9427340
0.00042152186934166534			10861213
0.0004195384062976554			10936881
0.0004185828389589254			9598682
0.00041818164661296223			11971084
0.00041818164661296223			9305342
0.0004177893859633312			9058415
0.0004177716861459932			12761223
0.0004177716861459932			11706973
0.0004177716861459932			9236226
0.0004177716861459932			11445256
0.0004177716861459932			12890772
0.0004177412935576596			9003488
0.0004177412935576596			9484359
0.00041719655124389335			12951205
0.0004170680521255954			11110974
0.0004170680521255954			11774719
0.0004165729529361916			7478253
0.00041608416264377773			12876265
0.00041608416264377773			11988340
0.00041608416264377773			10961667
0.00041608416264377773			11698154
0.00041608416264377773			10465706
0.0004152197880043375			7644022
0.0004143718300297094			12657430
0.0004137817893925775			12226534
0.00041340497543500266			12573540
0.00041334172055553615			9625186
0.00041316817815972926			11769724
0.00041300738050423414			8602762
0.00041279590221554314			10799751
0.00041273912922927146			10338292
0.00041244455299679705			7740560
0.0004123858833989777			11165374
0.0004123858833989777			11327877
0.0004123858833989777			12374623
0.0004120999291866548			12230303
0.0004120999291866548			12237848
0.0004120999291866548			11890488
0.00041170846497024514			9583189
0.00041143081152074563			9667569
0.0004110720257576977			11822882
0.0004110720257576977			11698153
0.0004110720257576977			11403971
0.00041041806898073206			7728146
0.00041041806898073206			8726460
0.00041041806898073206			10806314
0.00041041806898073206			10352866
0.00041041806898073206			9852204
0.00041041806898073206			7970208
0.00041041806898073206			8712790
0.00041041806898073206			9708953
0.00041041806898073206			10026381
0.0004101321147684092			8295635
0.0004101321147684092			8290946
0.00040979755593545457			8632164
0.00040965152917480616			12405544
0.0004084753572185369			9929679
0.00040816430035016355			8710175
0.00040816430035016355			8633046
0.00040816430035016355			11378846
0.00040816430035016355			8687416
0.00040816430035016355			12230301
0.00040557030959034767			9562469
0.00040501667146124225			9836756
0.0004050134189953358			10507547
0.00040490812081173946			10391478
0.0004045776970047095			8649552
0.0004045776970047095			8139083
0.0004037647103447494			10652986
0.0004037647103447494			11132184
0.0004025411480114568			10737615
0.0004022065891785022			12453673
0.0004022065891785022			9164326
0.0004022065891785022			8683540
0.0004022065891785022			11448080
0.0004022065891785022			9549589
0.0004005247289725795			11869551
0.0004005247289725795			8892351
0.0004005247289725795			12809979
0.0004005247289725795			10066860
0.0004005247289725795			12901781
0.0004005247289725795			9740234
0.0004005247289725795			11816786
0.0004005247289725795			9514597
0.0004005247289725795			8554056
0.0004005247289725795			7969426
0.0004005247289725795			9325076
0.0004005247289725795			8761956
0.0004005247289725795			12812866
0.0004005247289725795			7474917
0.0004005247289725795			9486747
0.0004005247289725795			9073034
0.0004005247289725795			8938267
0.0004005247289725795			8813351
0.0004005247289725795			10818510
0.0004005247289725795			10461029
0.0004005247289725795			12634421
0.0004005247289725795			9929680
0.0004005247289725795			9667603
0.0004005247289725795			9502209
0.0004005247289725795			10230703
0.0004005247289725795			12490529
0.0004005247289725795			10670439
0.0004005247289725795			11161595
0.0004005247289725795			7810590
0.0004005247289725795			7977363
0.0004005247289725795			11531831
0.0004005247289725795			11222634
0.0004005247289725795			12231459
0.0004005247289725795			9929677
0.0004005247289725795			7755725
0.0004005247289725795			9588907
0.0004005247289725795			8823200
0.0004005247289725795			10818513
0.0004005247289725795			9073026
0.0004005247289725795			8756999
0.0004005247289725795			10619631
0.0004005247289725795			8751868
0.0004005247289725795			8651653
0.0004005247289725795			11193808
0.0004005247289725795			9566379
0.0004005247289725795			11755001
0.0004005247289725795			7857652
0.0004005247289725795			11893839
0.0004005247289725795			7922348
0.0004005247289725795			8854306
0.0004005247289725795			7700444
0.0004005247289725795			9876967
0.0004005247289725795			9409253
0.0004005247289725795			9298817
0.0004005247289725795			12161276
0.0004005247289725795			12971913
0.0004005247289725795			10400221
0.0004005247289725795			9153643
0.0004005247289725795			11755000
0.0004005247289725795			11516561
0.0004005247289725795			9300650
0.0004005247289725795			8971103
0.0004005247289725795			10822352
0.0004005247289725795			9184634
0.0004005247289725795			8832646
0.0004005247289725795			9024330
0.0004005247289725795			8559364
0.0004005247289725795			8983040
0.0004005247289725795			11898555
0.0004005247289725795			9285479
0.0004005247289725795			12507914
0.0004005247289725795			9327723
0.0004005247289725795			11113612
0.0004005247289725795			9280168
0.0004005247289725795			8679539
0.0004005247289725795			9185685
0.0004005247289725795			12192623
0.0004005247289725795			8773610
0.0004005247289725795			9486746
0.0004005247289725795			11987699
0.0004005247289725795			11527492
0.0004004678235891244			11193147
0.0004001901701396249			8744402
0.0004001901701396249			9006661
0.0004001901701396249			10767725
0.0004001901701396249			12642767
0.0004001901701396249			10952022
0.0004001901701396249			8525803
0.0004001901701396249			9386782
0.00039855691455433385			9718052
0.00039855691455433385			10501182
0.00039855691455433385			12724118
0.00039855691455433385			10947802
0.00039855691455433385			10855603
0.00039855691455433385			8649585
0.00039855691455433385			11405810
0.00039855691455433385			9143263
0.00039855691455433385			8993485
0.00039855691455433385			8075630
0.00039855691455433385			9660395
0.00039855691455433385			8891070
0.00039855691455433385			10749663
0.00039855691455433385			8841971
0.00039855691455433385			9214529
0.00039855691455433385			7581381
0.00039855691455433385			9013407
0.00039855691455433385			11408299
0.00039855691455433385			11825674
0.00039855691455433385			8744405
0.00039855691455433385			8013374
0.00039855691455433385			10474059
0.00039855691455433385			11123907
0.00039855691455433385			10027549
0.00039855691455433385			10737598
0.00039855691455433385			9469259
0.00039855691455433385			12128082
0.00039855691455433385			8709703
0.00039855691455433385			10936878
0.00039855691455433385			9520072
0.00039855691455433385			10195399
0.00039855691455433385			9126060
0.00039855691455433385			8744406
0.00039855691455433385			8786379
0.00039855691455433385			8039724
0.00039855691455433385			11067868
0.00039855691455433385			10190820
0.00039855691455433385			11464464
0.00039855691455433385			12405546
0.00039855691455433385			9258256
0.00039855691455433385			7717688
0.00039855691455433385			9436726
0.00039855691455433385			9089676
0.00039855691455433385			9341932
0.00039855691455433385			9370233
0.00039855691455433385			11739991
0.00039855691455433385			8656943
0.00039855691455433385			9033259
0.00038894952875850414			8273205
0.00038894952875850414			10570509
0.00038894952875850414			10867200
0.00038894952875850414			11357958
0.00038894952875850414			7818249
0.00038894952875850414			12205106
0.00038894952875850414			12885574
0.00038894952875850414			12709467
0.00038894952875850414			7952845
0.00038894952875850414			10219785
0.00038894952875850414			10959835
0.00038894952875850414			7936857
0.00038894952875850414			10394937
0.00038894952875850414			9848097
0.00038894952875850414			12957499
0.00038894952875850414			9326295
0.00038894952875850414			9165306
0.00038894952875850414			11259129
0.00038894952875850414			11069947
0.00038894952875850414			8955927
0.00038894952875850414			11589917
0.00038894952875850414			11715112
0.00038894952875850414			10737120
0.00038894952875850414			9527138
0.00038894952875850414			11409442
0.00038894952875850414			9222170
0.00038894952875850414			11375142
0.00038894952875850414			10599813
0.00038894952875850414			10860300
0.00038894952875850414			11553788
0.00038894952875850414			11936240
0.00038894952875850414			9048759
0.00038894952875850414			7609909
0.00038894952875850414			11738469
0.00038894952875850414			11574101
0.00038894952875850414			10822427
0.00038894952875850414			10775535
0.00038894952875850414			8602063
0.00038894952875850414			12548360
0.00038894952875850414			10846860
0.00038894952875850414			9603433
0.00038894952875850414			9596412
0.00038894952875850414			12391602
0.00038894952875850414			9219743
0.00038894952875850414			8869295
0.00038894952875850414			8128315
0.00038894952875850414			8123007
0.00038894952875850414			9704150
0.00038894952875850414			11912108
0.00038894952875850414			9015824
0.00038894952875850414			11901276
0.00038894952875850414			8636429
0.00038894952875850414			12112161
0.00038894952875850414			8526476
0.00038894952875850414			10732806
0.00038894952875850414			9174000
0.00038894952875850414			8912490
0.00038894952875850414			7849527
0.00038894952875850414			11930162
0.00038894952875850414			11705626
0.00038894952875850414			11934472
0.00038894952875850414			7700597
0.00038894952875850414			11454984
0.00038894952875850414			9335533
0.00038894952875850414			11408789
0.00038894952875850414			9445249
0.00038894952875850414			9620064
0.00038894952875850414			12784029
0.00038894952875850414			11369806
0.00038894952875850414			11421127
0.00038894952875850414			11072138
0.00038894952875850414			11684342
0.00038894952875850414			7619525
0.00038894952875850414			12023056
0.00038894952875850414			12782758
0.00038894952875850414			12042316
0.00038894952875850414			11893773
0.00038894952875850414			12391598
0.00038894952875850414			10668701
0.00038894952875850414			11598497
0.00038894952875850414			12917433
0.00038894952875850414			10984073
0.00038894952875850414			11899259
0.00038894952875850414			11430905
0.00038894952875850414			11338204
0.00038894952875850414			8890795
0.00038894952875850414			11816789
